"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Wood and articles of wood; wood charcoal",944,"Wood Fiberboard",94411,"Wood Products",9,190451585,2019
"Wood and articles of wood; wood charcoal",944,"Plywood",94412,"Wood Products",9,66333325,2019
"Wood and articles of wood; wood charcoal",944,"Densified Wood",94413,"Wood Products",9,8144020,2019
"Wood and articles of wood; wood charcoal",944,"Wood Frames",94414,"Wood Products",9,178278,2019
"Wood and articles of wood; wood charcoal",944,"Wood Crates",94415,"Wood Products",9,2799832,2019
"Wood and articles of wood; wood charcoal",944,"Wood Barrels",94416,"Wood Products",9,266982,2019
"Wood and articles of wood; wood charcoal",944,"Wooden Tool Handles",94417,"Wood Products",9,133009,2019
"Wood and articles of wood; wood charcoal",944,"Wood Carpentry",94418,"Wood Products",9,43868476,2019
"Wood and articles of wood; wood charcoal",944,"Wood Kitchenware",94419,"Wood Products",9,266576,2019
"Wood and articles of wood; wood charcoal",944,"Wood Ornaments",94420,"Wood Products",9,591642,2019
"Wood and articles of wood; wood charcoal",944,"Other Wood Articles",94421,"Wood Products",9,3930818,2019
"Cork and articles of cork",945,"Raw Cork",94501,"Wood Products",9,11454,2019
"Cork and articles of cork",945,"Debacked Cork",94502,"Wood Products",9,2639,2019
"Cork and articles of cork",945,"Natural Cork Articles",94503,"Wood Products",9,25667,2019
"Cork and articles of cork",945,"Agglomerated Cork",94504,"Wood Products",9,30237,2019
"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",946,"Plaiting Products",94601,"Wood Products",9,35255,2019
"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",946,"Basketwork",94602,"Wood Products",9,485607,2019
"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",1047,"Mechanical Wood Pulp",104701,"Paper Goods",10,99988462,2019
"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",1047,"Dissolving Grades Chemical Woodpulp",104702,"Paper Goods",10,244707,2019
"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",1047,"Sulfate Chemical Woodpulp",104703,"Paper Goods",10,298343096,2019
"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",1047,"Sulfite Chemical Woodpulp",104704,"Paper Goods",10,3243861,2019
"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",1047,"Semi chemical Woodpulp",104705,"Paper Goods",10,99003521,2019
"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",1047,"Recovered Paper Pulp",104706,"Paper Goods",10,20721131,2019
"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",1047,"Recovered Paper",104707,"Paper Goods",10,28592124,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Newsprint",104801,"Paper Goods",10,38874028,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Uncoated Paper",104802,"Paper Goods",10,976754,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Facial Tissue",104803,"Paper Goods",10,5592993,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Uncoated Kraft Paper",104804,"Paper Goods",10,115650729,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Other Uncoated Paper",104805,"Paper Goods",10,18033602,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Vegetable Parchment",104806,"Paper Goods",10,625644,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Composite Paper",104807,"Paper Goods",10,901674,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Corrugated Paper",104808,"Paper Goods",10,1837792.0000000002,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Carbon Paper",104809,"Paper Goods",10,223783,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Kaolin Coated Paper",104810,"Paper Goods",10,108158571,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Cellulose Fibers Paper",104811,"Paper Goods",10,7026656,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Paper Pulp Filter Blocks",104812,"Paper Goods",10,76237,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Cigarette Paper",104813,"Paper Goods",10,150047,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Wallpaper",104814,"Paper Goods",10,866088,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Other Carbon Paper",104816,"Paper Goods",10,314323,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Letter Stock",104817,"Paper Goods",10,2788899,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Toilet Paper",104818,"Paper Goods",10,38485424,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Paper Containers",104819,"Paper Goods",10,20537034,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Paper Notebooks",104820,"Paper Goods",10,8822769,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Paper Labels",104821,"Paper Goods",10,14188253,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Paper Spools",104822,"Paper Goods",10,162486,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Shaped Paper",104823,"Paper Goods",10,5358952,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Brochures",104901,"Paper Goods",10,11176795,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Newspapers",104902,"Paper Goods",10,1489468.9999999998,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Children's Picture Books",104903,"Paper Goods",10,76808,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Sheet Music",104904,"Paper Goods",10,28635.999999999996,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Maps",104905,"Paper Goods",10,37762,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Architectural Plans",104906,"Paper Goods",10,8720,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Postage Stamps",104907,"Paper Goods",10,4189066,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Decals",104908,"Paper Goods",10,1001457,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Postcards",104909,"Paper Goods",10,137108,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Calendars",104910,"Paper Goods",10,4868609,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Other Printed Material",104911,"Paper Goods",10,10126819,2019
"Silk",1150,"Silkworm Cocoons",115001,"Textiles",11,3,2019
"Silk",1150,"Raw Silk",115002,"Textiles",11,2669,2019
"Silk",1150,"Non-Retail Silk Yarn",115004,"Textiles",11,21815,2019
"Silk",1150,"Retail Silk Yarn",115006,"Textiles",11,91,2019
"Silk",1150,"Silk Fabrics",115007,"Textiles",11,130808,2019
"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1151,"Wool",115101,"Textiles",11,349967239,2019
"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1151,"Animal Hair",115102,"Textiles",11,677379,2019
"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1151,"Wool or Animal Hair Waste",115103,"Textiles",11,302968,2019
"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1151,"Garnetted Wool or Animal Hair",115104,"Textiles",11,237,2019
"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1151,"Prepared Wool or Animal Hair",115105,"Textiles",11,9006443,2019
"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1151,"Non-Retail Carded Wool Yarn",115106,"Textiles",11,11357669,2019
"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1151,"Non-Retail Combed Wool Yarn",115107,"Textiles",11,2379802,2019
"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1151,"Non-Retail Animal Hair Yarn",115108,"Textiles",11,1032717,2019
"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1151,"Retail Wool or Animal Hair Yarn",115109,"Textiles",11,589864,2019
"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1151,"Carded Wool or Animal Hair Fabric",115111,"Textiles",11,572797,2019
"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1151,"Combed Wool or Animal Hair Fabric",115112,"Textiles",11,1262287,2019
"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1151,"Horsehair Fabric",115113,"Textiles",11,641,2019
"Cotton",1152,"Raw Cotton",115201,"Textiles",11,1699.9999999999998,2019
"Cotton",1152,"Cotton Waste",115202,"Textiles",11,18255,2019
"Cotton",1152,"Cotton Sewing Thread",115204,"Textiles",11,93926,2019
"Cotton",1152,"Non-Retail Pure Cotton Yarn",115205,"Textiles",11,31973,2019
"Cotton",1152,"Non-Retail Mixed Cotton Yarn",115206,"Textiles",11,1472,2019
"Cotton",1152,"Retail Cotton Yarn",115207,"Textiles",11,89723,2019
"Cotton",1152,"Light Pure Woven Cotton",115208,"Textiles",11,2106091,2019
"Cotton",1152,"Heavy Pure Woven Cotton",115209,"Textiles",11,703896,2019
"Cotton",1152,"Light Mixed Woven Cotton",115210,"Textiles",11,156859,2019
"Cotton",1152,"Heavy Mixed Woven Cotton",115211,"Textiles",11,441177,2019
"Cotton",1152,"Other Cotton Fabrics",115212,"Textiles",11,421767,2019
"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",1153,"Flax Fibers",115301,"Textiles",11,1353,2019
"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",1153,"Jute and Other Textile Fibers",115303,"Textiles",11,6289,2019
"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",1153,"Coconut and Other Vegetable Fibers",115305,"Textiles",11,1031,2019
"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",1153,"Flax Yarn",115306,"Textiles",11,237,2019
"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",1153,"Jute Yarn",115307,"Textiles",11,6028,2019
"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",1153,"Other Vegetable Fibers Yarn",115308,"Textiles",11,27076,2019
"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",1153,"Flax Woven Fabric",115309,"Textiles",11,2093764,2019
"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",1153,"Jute Woven Fabric",115310,"Textiles",11,8168,2019
"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",1153,"Other Vegetable Fibers Fabric",115311,"Textiles",11,5124,2019
"Man-made filaments",1154,"Artificial Filament Sewing Thread",115401,"Textiles",11,66317,2019
"Man-made filaments",1154,"Non-Retail Synthetic Filament Yarn",115402,"Textiles",11,7717538,2019
"Man-made filaments",1154,"Non-Retail Artificial Filament Yarn",115403,"Textiles",11,64484,2019
"Man-made filaments",1154,"Synthetic Monofilament",115404,"Textiles",11,70890,2019
"Man-made filaments",1154,"Artificial Monofilament",115405,"Textiles",11,41370,2019
"Man-made filaments",1154,"Retail Artificial Filament Yarn",115406,"Textiles",11,5838,2019
"Man-made filaments",1154,"Synthetic Filament Yarn Woven Fabric",115407,"Textiles",11,3741780,2019
"Man-made filaments",1154,"Artificial Filament Yarn Woven Fabric",115408,"Textiles",11,198878,2019
"Man-made staple fibres",1155,"Synthetic Filament Tow",115501,"Textiles",11,37196,2019
"Man-made staple fibres",1155,"Unprocessed Synthetic Staple Fibers",115503,"Textiles",11,22994,2019
"Man-made staple fibres",1155,"Artificial Fibers Waste",115505,"Textiles",11,69493,2019
"Man-made staple fibres",1155,"Processed Synthetic Staple Fibers",115506,"Textiles",11,1483,2019
"Man-made staple fibres",1155,"Processed Artificial Staple Fibers",115507,"Textiles",11,1731,2019
"Man-made staple fibres",1155,"Non-Retail Artificial Staple Fibers Sewing Thread",115508,"Textiles",11,90424,2019
"Man-made staple fibres",1155,"Non-Retail Synthetic Staple Fibers Yarn",115509,"Textiles",11,133791,2019
"Man-made staple fibres",1155,"Non-Retail Artificial Staple Fibers Yarn",115510,"Textiles",11,268.99999999999994,2019
"Man-made staple fibres",1155,"Retail Artificial Staple Fibers Yarn",115511,"Textiles",11,87161,2019
"Man-made staple fibres",1155,"Synthetic Fabrics",115512,"Textiles",11,6324721,2019
"Man-made staple fibres",1155,"Light Synthetic Cotton Fabrics",115513,"Textiles",11,474248,2019
"Man-made staple fibres",1155,"Heavy Synthetic Cotton Fabrics",115514,"Textiles",11,739415,2019
"Man-made staple fibres",1155,"Other Synthetic Fabrics",115515,"Textiles",11,1225457,2019
"Man-made staple fibres",1155,"Woven Fabric of Synthetic Staple Fibers",115516,"Textiles",11,2725074,2019
"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1156,"Wadding",115601,"Textiles",11,1069214,2019
"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1156,"Felt",115602,"Textiles",11,182706,2019
"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1156,"Non-woven Textiles",115603,"Textiles",11,9513305,2019
"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1156,"Rubber Textiles",115604,"Textiles",11,490716,2019
"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1156,"Metallic Yarn",115605,"Textiles",11,854543,2019
"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1156,"Gimp Yarn",115606,"Textiles",11,1931,2019
"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1156,"Twine and Rope",115607,"Textiles",11,2826254,2019
"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1156,"Netting",115608,"Textiles",11,396843,2019
"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1156,"Other Articles of Twine and Rope",115609,"Textiles",11,61159,2019
"Carpets and other textile floor coverings",1157,"Knotted Carpets",115701,"Textiles",11,211821,2019
"Carpets and other textile floor coverings",1157,"Hand-Woven Rugs",115702,"Textiles",11,2547311,2019
"Carpets and other textile floor coverings",1157,"Tufted Carpets",115703,"Textiles",11,64257245,2019
"Carpets and other textile floor coverings",1157,"Felt Carpets",115704,"Textiles",11,231145.00000000003,2019
"Carpets and other textile floor coverings",1157,"Other Carpets",115705,"Textiles",11,395712,2019
"Woven fabrics",1158,"Woven Fabrics",115801,"Textiles",11,910973,2019
"Woven fabrics",1158,"Terry Fabric",115802,"Textiles",11,389758,2019
"Woven fabrics",1158,"Gauze",115803,"Textiles",11,14006,2019
"Woven fabrics",1158,"Tulles and Net Fabric",115804,"Textiles",11,58792,2019
"Woven fabrics",1158,"Hand-Woven Tapestries",115805,"Textiles",11,17923,2019
"Woven fabrics",1158,"Narrow Woven Fabric",115806,"Textiles",11,446938,2019
"Woven fabrics",1158,"Labels",115807,"Textiles",11,194973,2019
"Woven fabrics",1158,"Ornamental Trimmings",115808,"Textiles",11,179319,2019
"Woven fabrics",1158,"Metallic Fabric",115809,"Textiles",11,142440,2019
"Woven fabrics",1158,"Embroidery",115810,"Textiles",11,284677,2019
"Woven fabrics",1158,"Quilted Textiles",115811,"Textiles",11,71175,2019
"Textile fabrics",1159,"Gum Coated Textile Fabric",115901,"Textiles",11,84010,2019
"Textile fabrics",1159,"Polyamide Fabric",115902,"Textiles",11,15238.000000000002,2019
"Textile fabrics",1159,"Plastic Coated Textile Fabric",115903,"Textiles",11,9485808,2019
"Textile fabrics",1159,"Linoleum",115904,"Textiles",11,27951,2019
"Textile fabrics",1159,"Textile Wall Coverings",115905,"Textiles",11,4757902,2019
"Textile fabrics",1159,"Rubber Textile Fabric",115906,"Textiles",11,792127,2019
"Textile fabrics",1159,"Coated Textile Fabric",115907,"Textiles",11,4436210,2019
"Textile fabrics",1159,"Textile Wicks",115908,"Textiles",11,628,2019
"Textile fabrics",1159,"Hose Piping Textiles",115909,"Textiles",11,70001,2019
"Textile fabrics",1159,"Conveyor Belt Textiles",115910,"Textiles",11,135455,2019
"Textile fabrics",1159,"Technical Use Textiles",115911,"Textiles",11,1582202,2019
"Knitted or chrocheted fabrics",1160,"Pile Fabric",116001,"Textiles",11,72068,2019
"Knitted or chrocheted fabrics",1160,"Light Rubberized Knitted Fabric",116002,"Textiles",11,670540,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Men's Coats",116101,"Textiles",11,525719,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Women's Coats",116102,"Textiles",11,539974,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Men's Suits",116103,"Textiles",11,1423277,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Women's Suits",116104,"Textiles",11,5022130,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Men's Shirts",116105,"Textiles",11,2422092,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Women's Shirts",116106,"Textiles",11,1388280,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Men's Undergarments",116107,"Textiles",11,644101,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Women's Undergarments",116108,"Textiles",11,3721489,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit T-shirts",116109,"Textiles",11,6295380,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Sweaters",116110,"Textiles",11,19406667,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Babies' Garments",116111,"Textiles",11,1161378,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Active Wear",116112,"Textiles",11,477487,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Garments of Impregnated Fabric",116113,"Textiles",11,144546,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Other Knit Garments",116114,"Textiles",11,2878404,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Socks and Hosiery",116115,"Textiles",11,4129502,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Gloves",116116,"Textiles",11,735247,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Other Knit Clothing Accessories",116117,"Textiles",11,751856,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Men's Coats",116201,"Textiles",11,3642886,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Women's Coats",116202,"Textiles",11,4779751,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Men's Suits",116203,"Textiles",11,17388390,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Women's Suits",116204,"Textiles",11,13371362,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Men's Shirts",116205,"Textiles",11,5484998,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Women's Shirts",116206,"Textiles",11,3173079,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Men's Undergarments",116207,"Textiles",11,194539,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Women's Undergarments",116208,"Textiles",11,359388,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Babies' Garments",116209,"Textiles",11,417247,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Felt or Coated Fabric Garments",116210,"Textiles",11,849650,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Active Wear",116211,"Textiles",11,6319328,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Other Women's Undergarments",116212,"Textiles",11,2792359.9999999995,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Handkerchiefs",116213,"Textiles",11,74212,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Scarves",116214,"Textiles",11,735065,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Neck Ties",116215,"Textiles",11,307767,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Gloves",116216,"Textiles",11,216847.00000000003,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Other Non-Knit Clothing Accessories",116217,"Textiles",11,434498,2019
"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1163,"Blankets",116301,"Textiles",11,4239680,2019
"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1163,"House Linens",116302,"Textiles",11,3083653,2019
"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1163,"Window Dressings",116303,"Textiles",11,568136,2019
"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1163,"Bedspreads",116304,"Textiles",11,848254,2019
"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1163,"Packing Bags",116305,"Textiles",11,765067,2019
"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1163,"Awnings, Tents, and Sails",116306,"Textiles",11,25887313,2019
"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1163,"Other Cloth Articles",116307,"Textiles",11,5992911,2019
"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1163,"Packaged Sewing Sets",116308,"Textiles",11,14625,2019
"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1163,"Used Clothing",116309,"Textiles",11,8310206.999999999,2019
"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1163,"Textile Scraps",116310,"Textiles",11,165535,2019
"Footwear; gaiters and the like; parts of such articles",1264,"Waterproof Footwear",126401,"Footwear and Headwear",12,1031653,2019
"Footwear; gaiters and the like; parts of such articles",1264,"Rubber Footwear",126402,"Footwear and Headwear",12,1323144,2019
"Footwear; gaiters and the like; parts of such articles",1264,"Leather Footwear",126403,"Footwear and Headwear",12,10749916,2019
"Footwear; gaiters and the like; parts of such articles",1264,"Textile Footwear",126404,"Footwear and Headwear",12,4733154,2019
"Footwear; gaiters and the like; parts of such articles",1264,"Other Footwear",126405,"Footwear and Headwear",12,728644,2019
"Footwear; gaiters and the like; parts of such articles",1264,"Footwear Parts",126406,"Footwear and Headwear",12,6331687,2019
"Headgear and parts thereof",1265,"Hat Forms",126501,"Footwear and Headwear",12,5941,2019
"Headgear and parts thereof",1265,"Hat Shapes",126502,"Footwear and Headwear",12,2134,2019
"Headgear and parts thereof",1265,"Hats",126504,"Footwear and Headwear",12,185897,2019
"Headgear and parts thereof",1265,"Knitted Hats",126505,"Footwear and Headwear",12,2066168,2019
"Headgear and parts thereof",1265,"Other Headwear",126506,"Footwear and Headwear",12,8078402,2019
"Headgear and parts thereof",1265,"Headbands and Linings",126507,"Footwear and Headwear",12,115814,2019
"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",1266,"Umbrellas",126601,"Footwear and Headwear",12,884380,2019
"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",1266,"Walking Sticks",126602,"Footwear and Headwear",12,55166,2019
"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",1266,"Umbrella and Walking Stick Accessories",126603,"Footwear and Headwear",12,108209,2019
"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",1267,"Bird Skins and Feathers",126701,"Footwear and Headwear",12,8480,2019
"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",1267,"Artificial Vegetation",126702,"Footwear and Headwear",12,91859,2019
"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",1267,"Processed Hair",126703,"Footwear and Headwear",12,6580,2019
"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",1267,"Fake Hair",126704,"Footwear and Headwear",12,1566432,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Curbstones",136801,"Stone And Glass",13,378630,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Building Stone",136802,"Stone And Glass",13,1744745,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Slate",136803,"Stone And Glass",13,86969.00000000001,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Milling Stones",136804,"Stone And Glass",13,537814,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Abrasive Powder",136805,"Stone And Glass",13,964967,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Rock Wool",136806,"Stone And Glass",13,1409475,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Asphalt",136807,"Stone And Glass",13,207697,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Vegetable Fiber",136808,"Stone And Glass",13,390280,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Plaster Articles",136809,"Stone And Glass",13,2065052,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Cement Articles",136810,"Stone And Glass",13,2344378,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Asbestos Cement Articles",136811,"Stone And Glass",13,578560,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Asbestos Fibres",136812,"Stone And Glass",13,12011,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Friction Material",136813,"Stone And Glass",13,67541,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Mica",136814,"Stone And Glass",13,28769,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Other Stone Articles",136815,"Stone And Glass",13,31948289,2019
"Ceramic products",1369,"Bricks",136901,"Stone And Glass",13,91595,2019
"Ceramic products",1369,"Refractory Bricks",136902,"Stone And Glass",13,215527,2019
"Ceramic products",1369,"Refractory Ceramics",136903,"Stone And Glass",13,1157283,2019
"Ceramic products",1369,"Ceramic Bricks",136904,"Stone And Glass",13,31414,2019
"Ceramic products",1369,"Roofing Tiles",136905,"Stone And Glass",13,458478,2019
"Ceramic products",1369,"Ceramic Pipes",136906,"Stone And Glass",13,143972,2019
"Ceramic products",1369,"Unglazed Ceramics",136907,"Stone And Glass",13,805136,2019
"Ceramic products",1369,"Glazed Ceramics",136908,"Stone And Glass",13,74480,2019
"Ceramic products",1369,"Laboratory Ceramic Ware",136909,"Stone And Glass",13,459240,2019
"Ceramic products",1369,"Bathroom Ceramics",136910,"Stone And Glass",13,838043,2019
"Ceramic products",1369,"Porcelain Tableware",136911,"Stone And Glass",13,614914,2019
"Ceramic products",1369,"Ceramic Tableware",136912,"Stone And Glass",13,794067,2019
"Ceramic products",1369,"Ornamental Ceramics",136913,"Stone And Glass",13,136963,2019
"Ceramic products",1369,"Other Ceramic Articles",136914,"Stone And Glass",13,1876868,2019
"Glass and glassware",1370,"Glass Scraps",137001,"Stone And Glass",13,1174193.9999999998,2019
"Glass and glassware",1370,"Glass Balls",137002,"Stone And Glass",13,22557,2019
"Glass and glassware",1370,"Cast or Rolled Glass",137003,"Stone And Glass",13,58924,2019
"Glass and glassware",1370,"Blown Glass",137004,"Stone And Glass",13,7947,2019
"Glass and glassware",1370,"Float Glass",137005,"Stone And Glass",13,102968,2019
"Glass and glassware",1370,"Glass with Edge Workings",137006,"Stone And Glass",13,53482,2019
"Glass and glassware",1370,"Safety Glass",137007,"Stone And Glass",13,4097336,2019
"Glass and glassware",1370,"Insulating Glass",137008,"Stone And Glass",13,9095,2019
"Glass and glassware",1370,"Glass Mirrors",137009,"Stone And Glass",13,602910,2019
"Glass and glassware",1370,"Glass Bottles",137010,"Stone And Glass",13,4215889,2019
"Glass and glassware",1370,"Glass Bulbs",137011,"Stone And Glass",13,26157,2019
