"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","HS6 ID","HS6","Trade Value"
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115301,"Flax Fibers",11530110,"Flax fibre, raw or retted",23215
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115301,"Flax Fibers",11530130,"Flax tow, waste including yarn waste, garnetted stock",3096
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115302,"Hemp Fibers",11530210,"True hemp fibre, raw or retted",4468
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115303,"Jute and Other Textile Fibers",11530310,"Jute and other textile bast fibres, raw or retted",1549.0000000000002
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115303,"Jute and Other Textile Fibers",11530390,"Jute and other bast fibres, not spun, nes, tow, waste",2760
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115305,"Coconut and Other Vegetable Fibers",11530599,"Vegetable fibre nes, processed not spun, tow & waste",116167
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115306,"Flax Yarn",11530620,"Flax yarn multiple (folded) or cabled",125
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115307,"Jute Yarn",11530710,"Yarn of jute or textile bast fibres nes, single",14432
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115307,"Jute Yarn",11530720,"Yarn of jute, textile bast fibre nes, multiple, cable",33775
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115308,"Other Vegetable Fibers Yarn",11530810,"Coir yarn",31
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115308,"Other Vegetable Fibers Yarn",11530820,"True hemp yarn",149
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115308,"Other Vegetable Fibers Yarn",11530890,"Yarn of other vegetable textile fibres",86884
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115309,"Flax Woven Fabric",11530911,"Woven fabric, >85% flax, unbleached or bleached",27902
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115309,"Flax Woven Fabric",11530919,"Woven fabric, >85% flax, except unbleached or bleache",14791
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115309,"Flax Woven Fabric",11530921,"Woven fabric of flax, <85% flax, unbleached/bleached",4883
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115309,"Flax Woven Fabric",11530929,"Woven fabric of flax, <85% flax, except unbl/bleached",47155
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115310,"Jute Woven Fabric",11531010,"Woven fabric of jute/bast fibres, unbleached/bleached",15186
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115310,"Jute Woven Fabric",11531090,"Woven fabric of jute/bast fibre, not unbleach/bleache",8459
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115311,"Other Vegetable Fibers Fabric",11531100,"Woven fabric of other vegetable textile fibre, paper",57205
11,"Textiles",1154,"Man-made filaments",115401,"Artificial Filament Sewing Thread",11540110,"Sewing thread of synthetic filaments",6334186.000000001
11,"Textiles",1154,"Man-made filaments",115401,"Artificial Filament Sewing Thread",11540120,"Sewing thread of artificial filaments",496082
11,"Textiles",1154,"Man-made filaments",115402,"Non-Retail Synthetic Filament Yarn",11540210,"Hi-ten yarn of nylon, polyamide, not sewing or retail",981363
11,"Textiles",1154,"Man-made filaments",115402,"Non-Retail Synthetic Filament Yarn",11540220,"Hi-ten yarn, polyester filament, not sewing or retail",323073
11,"Textiles",1154,"Man-made filaments",115402,"Non-Retail Synthetic Filament Yarn",11540231,"Textured yarn nes, nylon, polyamide <50dtex not retai",3710865
11,"Textiles",1154,"Man-made filaments",115402,"Non-Retail Synthetic Filament Yarn",11540232,"Textured yarn nes, nylon, polyamide >50dtex not retai",43627
11,"Textiles",1154,"Man-made filaments",115402,"Non-Retail Synthetic Filament Yarn",11540233,"Textured yarn nes, of polyester filaments, not retail",12455336
11,"Textiles",1154,"Man-made filaments",115402,"Non-Retail Synthetic Filament Yarn",11540239,"Textured yarn, synthetic filament, nes, not retail",57627
11,"Textiles",1154,"Man-made filaments",115402,"Non-Retail Synthetic Filament Yarn",11540241,"Yarn,nylon/polyamide, single untwisted nes, not retai",1943293
11,"Textiles",1154,"Man-made filaments",115402,"Non-Retail Synthetic Filament Yarn",11540242,"Yarn, polyester, part oriented, single, not retail",2970
11,"Textiles",1154,"Man-made filaments",115402,"Non-Retail Synthetic Filament Yarn",11540243,"Yarn, polyester, single, untwisted nes, not retail",835738.9999999999
11,"Textiles",1154,"Man-made filaments",115402,"Non-Retail Synthetic Filament Yarn",11540249,"Yarn, synth filament, single untwisted nes, not retai",344351
11,"Textiles",1154,"Man-made filaments",115402,"Non-Retail Synthetic Filament Yarn",11540251,"Yarn, nylon, polyamide, single >50 turn/m, not retail",17445
11,"Textiles",1154,"Man-made filaments",115402,"Non-Retail Synthetic Filament Yarn",11540252,"Yarn, polyester, single, >50 turn/m, not retail",131083
11,"Textiles",1154,"Man-made filaments",115402,"Non-Retail Synthetic Filament Yarn",11540259,"Yarn synth filament, single, >50 turn/m nes not retai",76333
11,"Textiles",1154,"Man-made filaments",115402,"Non-Retail Synthetic Filament Yarn",11540261,"Yarn nylon/polyamide filament multiple nes, not retai",240670.99999999997
11,"Textiles",1154,"Man-made filaments",115402,"Non-Retail Synthetic Filament Yarn",11540262,"Yarn of polyester filament, multiple, nes, not retail",1757450.9999999998
11,"Textiles",1154,"Man-made filaments",115402,"Non-Retail Synthetic Filament Yarn",11540269,"Yarn synthetic filament, multiple, nes, not retail",64745
11,"Textiles",1154,"Man-made filaments",115403,"Non-Retail Artificial Filament Yarn",11540341,"Yarn of viscose rayon, multiple, nes, not retail",5114
11,"Textiles",1154,"Man-made filaments",115403,"Non-Retail Artificial Filament Yarn",11540349,"Yarn of artificial filament, multiple-nes, not retail",12270
11,"Textiles",1154,"Man-made filaments",115404,"Synthetic Monofilament",11540410,"Synthetic monofilament, >67 dtex, thickness < 1mm",825636
11,"Textiles",1154,"Man-made filaments",115404,"Synthetic Monofilament",11540490,"Strip, straw, etc. synth textile material,< 5 mm thic",1015274
11,"Textiles",1154,"Man-made filaments",115405,"Artificial Monofilament",11540500,"Artif monofilament >67dtex t<1mm, strip, straws t<5mm",10017.999999999998
11,"Textiles",1154,"Man-made filaments",115406,"Retail Artificial Filament Yarn",11540610,"Yarn of synthetic filament not sewing thread, retail",88739
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540710,"Woven hi-ten filament, nylon, polyamide or polyester",851589
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540720,"Woven fabric of strip etc, synthetic textile material",5595722
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540741,"Woven fabric >85% nylon, polyamide, unbl/bleached,nes",34556
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540742,"Woven fabric >85% nylon, polyamide, dyed, nes",470654
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540743,"Woven fabric >85% nylon, polyamide, yarn dyed,nes",33914
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540744,"Woven fabric >85% nylon, polyamide, printed, nes",322
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540751,"Woven fabric >85% textured polyester unbl/bleached,ne",326117
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540752,"Woven fabric >85% textured polyester, dyed, nes",4567684
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540753,"Woven fabric >85% textured polyester, yarn dyed, nes",232678.00000000003
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540754,"Woven fabric >85% textured polyester, printed, nes",791159.9999999999
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540760,"Woven fabric >85% non-textured polyester filament, ne",1286515
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540771,"Woven fabric >85% synthetic filament, nes",760392
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540772,"Woven fabric >85% synthetic filament, dyed, nes",2018095
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540773,"Woven fabric >85% synthetic filament, yarn dyed, nes",226800
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540774,"Woven fabric >85% synthetic filament, printed, nes",13098
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540781,"Woven fabric synthetic filament, <85% +cotton, nes",35751
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540782,"Woven fabric synthetic filament <85% +cotton, dyed ne",123565
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540783,"Woven fabric synthetic filament <85% +cotton, yarn dy",73160
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540784,"Woven fabric synthetic filament, <85% +cotton, printe",18333
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540791,"Woven fabric synthetic filament nes",50154
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540792,"Woven fabric synthetic filament, dyed, nes",181464
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540793,"Woven fabric synthetic filament, yarn dyed, nes",81295
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540794,"Woven fabric synthetic filament, printed, nes",266743
11,"Textiles",1154,"Man-made filaments",115408,"Artificial Filament Yarn Woven Fabric",11540810,"Woven fabric of hi-ten filament yarns of viscose rayo",1730.0000000000002
11,"Textiles",1154,"Man-made filaments",115408,"Artificial Filament Yarn Woven Fabric",11540821,"Woven fabric >85% artif filament/strip, unbl/blchd ne",205604
11,"Textiles",1154,"Man-made filaments",115408,"Artificial Filament Yarn Woven Fabric",11540822,"Woven fabric >85% artificial filament/strip, dyed, ne",20974
11,"Textiles",1154,"Man-made filaments",115408,"Artificial Filament Yarn Woven Fabric",11540823,"Woven fabric >85% artif filament/strip, yarn dyed, ne",697
11,"Textiles",1154,"Man-made filaments",115408,"Artificial Filament Yarn Woven Fabric",11540824,"Woven fabric >85% artif filament/strip, printed, nes",4357
11,"Textiles",1154,"Man-made filaments",115408,"Artificial Filament Yarn Woven Fabric",11540832,"Woven fabric of artificial filament, dyed, nes",15761
11,"Textiles",1154,"Man-made filaments",115408,"Artificial Filament Yarn Woven Fabric",11540833,"Woven fabric of artificial filament, yarn dyed, nes",1429
11,"Textiles",1154,"Man-made filaments",115408,"Artificial Filament Yarn Woven Fabric",11540834,"Woven fabric of artificial filament, printed, nes",6500
11,"Textiles",1155,"Man-made staple fibres",115501,"Synthetic Filament Tow",11550110,"Filament tow of nylon, polyamides",4002.9999999999995
11,"Textiles",1155,"Man-made staple fibres",115501,"Synthetic Filament Tow",11550120,"Filament tow of polyesters",29902
11,"Textiles",1155,"Man-made staple fibres",115501,"Synthetic Filament Tow",11550190,"Synthetic filament tow, nes",1681
11,"Textiles",1155,"Man-made staple fibres",115502,"Artificial Filament Tow",11550200,"Artificial filament tow",130
11,"Textiles",1155,"Man-made staple fibres",115503,"Unprocessed Synthetic Staple Fibers",11550310,"Staple fibres of nylon, polyamides, not carded, combe",121096
11,"Textiles",1155,"Man-made staple fibres",115503,"Unprocessed Synthetic Staple Fibers",11550320,"Staple fibres of polyesters, not carded or combed",2803283
11,"Textiles",1155,"Man-made staple fibres",115503,"Unprocessed Synthetic Staple Fibers",11550330,"Staple fibres of acrylic, modacrylic,not carded/combe",55887
11,"Textiles",1155,"Man-made staple fibres",115503,"Unprocessed Synthetic Staple Fibers",11550340,"Staple fibres of polypropylene, not carded or combed",436393
11,"Textiles",1155,"Man-made staple fibres",115503,"Unprocessed Synthetic Staple Fibers",11550390,"Synthetic staple fibres, not carded or combed nes",31825
11,"Textiles",1155,"Man-made staple fibres",115504,"Unprocessed Artificial Staple Fibers",11550410,"Staple fibres of viscose rayon, not carded or combed",192706
11,"Textiles",1155,"Man-made staple fibres",115504,"Unprocessed Artificial Staple Fibers",11550490,"Artif staple fibres, except rayon,not carded or combe",91775
11,"Textiles",1155,"Man-made staple fibres",115505,"Artificial Fibers Waste",11550510,"Waste of synthetic fibres",2706
11,"Textiles",1155,"Man-made staple fibres",115506,"Processed Synthetic Staple Fibers",11550610,"Staple fibres nylon, polyamides, carded or combed",168
11,"Textiles",1155,"Man-made staple fibres",115506,"Processed Synthetic Staple Fibers",11550620,"Staple fibres of polyesters, carded or combed",16850
11,"Textiles",1155,"Man-made staple fibres",115506,"Processed Synthetic Staple Fibers",11550630,"Staple fibres of acrylic, modacrylic, carded or combe",2776.0000000000005
11,"Textiles",1155,"Man-made staple fibres",115506,"Processed Synthetic Staple Fibers",11550690,"Synthetic staple fibres, carded or combed nes",1431
11,"Textiles",1155,"Man-made staple fibres",115507,"Processed Artificial Staple Fibers",11550700,"Artificial staple fibres, carded or combed, not spun",47301
11,"Textiles",1155,"Man-made staple fibres",115508,"Non-Retail Artificial Staple Fibers Sewing Thread",11550810,"Sewing thread of synthetic staple fibres",1098151
11,"Textiles",1155,"Man-made staple fibres",115508,"Non-Retail Artificial Staple Fibers Sewing Thread",11550820,"Sewing thread of artificial staple fibres",11632
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550911,"Yarn >85% nylon, etc staple fibres, single, not retai",132
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550912,"Yarn >85% nylon, etc staple fibre, multiple,not retai",228
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550921,"Yarn >85% polyester staple fibres, single, not retail",32065.000000000004
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550922,"Yarn >85% polyester staple fibres, multiple,not retai",919712
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550931,"Yarn >85% acrylic staple fibres, single, not retail",64291
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550932,"Yarn >85% acrylic staple fibres, multiple  not retail",255776
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550941,"Yarn >85% other synth staple fibres, single not retai",32408
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550942,"Yarn >85% other synth staple fibre multiple not retai",27.000000000000004
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550953,"Yarn of polyester & cotton, not retail, nes",796294
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550959,"Yarn of polyester staple fibres, not retail, nes",333
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550961,"Yarn of acrylic staple fibre & wool or hair,not retai",55
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550962,"Yarn of acrylic staple fibres & cotton, not retail",36991
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550992,"Yarn of other synth staple fibres + cotton not retail",119142.00000000001
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550999,"Yarn of other synth staple fibres + cotton not retail",1631
11,"Textiles",1155,"Man-made staple fibres",115510,"Non-Retail Artificial Staple Fibers Yarn",11551020,"Yarn of artif staple fibres & wool or hair, not retai",18925
11,"Textiles",1155,"Man-made staple fibres",115510,"Non-Retail Artificial Staple Fibers Yarn",11551030,"Yarn of artificial staple fibres & cotton, not retail",10861
11,"Textiles",1155,"Man-made staple fibres",115511,"Retail Artificial Staple Fibers Yarn",11551110,"Yarn >85% synthetic staple fibres, retail, not sewing",155495
11,"Textiles",1155,"Man-made staple fibres",115511,"Retail Artificial Staple Fibers Yarn",11551120,"Yarn <85% synthetic staple fibres, retail not sewing",5111
11,"Textiles",1155,"Man-made staple fibres",115511,"Retail Artificial Staple Fibers Yarn",11551130,"Yarn of artificial fibres except sewing thread, retai",4142
11,"Textiles",1155,"Man-made staple fibres",115512,"Synthetic Fabrics",11551211,"Woven fabric >85% polyester staple fibre unbl/bleache",37799
11,"Textiles",1155,"Man-made staple fibres",115512,"Synthetic Fabrics",11551219,"Woven fabric >85% polyester staple fibres, nes",354439
11,"Textiles",1155,"Man-made staple fibres",115512,"Synthetic Fabrics",11551221,"Woven fabric >85% acrylic staple fibres, unbl/bleache",4678
11,"Textiles",1155,"Man-made staple fibres",115512,"Synthetic Fabrics",11551229,"Woven fabric >85% acrylic staple fibres, nes",1126548
11,"Textiles",1155,"Man-made staple fibres",115512,"Synthetic Fabrics",11551299,"Woven fabric >85% synthetic staple fibre nes",110767
11,"Textiles",1155,"Man-made staple fibres",115513,"Light Synthetic Cotton Fabrics",11551311,"Woven plain >85% polyester+cotton, <170g/m2 unbl/blch",550228
11,"Textiles",1155,"Man-made staple fibres",115513,"Light Synthetic Cotton Fabrics",11551312,"Woven twill >85% polyester+cotton, <170g/m2 unbl/blch",25532
11,"Textiles",1155,"Man-made staple fibres",115513,"Light Synthetic Cotton Fabrics",11551313,"Wovens nes >85% polyester+cotton, <170g/m2 unbl/blchd",30513.999999999996
11,"Textiles",1155,"Man-made staple fibres",115513,"Light Synthetic Cotton Fabrics",11551319,"Woven fabric >85% synth nes+cotton,<170g/m2 unbl/blch",122824
11,"Textiles",1155,"Man-made staple fibres",115513,"Light Synthetic Cotton Fabrics",11551321,"Woven plain >85% polyester + cotton, <170g/m2 dyed",772651
11,"Textiles",1155,"Man-made staple fibres",115513,"Light Synthetic Cotton Fabrics",11551323,"Woven fabric nes>85% polyester + cotton,<170g/m2 dyed",37817
11,"Textiles",1155,"Man-made staple fibres",115513,"Light Synthetic Cotton Fabrics",11551329,"Woven fabric>85% synthetic nes + cotton, <170g/m2 dye",92920.00000000001
11,"Textiles",1155,"Man-made staple fibres",115513,"Light Synthetic Cotton Fabrics",11551331,"Woven plain >85% polyester + cotton,<170g/m2 yarn dye",90163
11,"Textiles",1155,"Man-made staple fibres",115513,"Light Synthetic Cotton Fabrics",11551339,"Woven fabric>85% synth nes + cotton,<170g/m2 yarn dye",2617
11,"Textiles",1155,"Man-made staple fibres",115513,"Light Synthetic Cotton Fabrics",11551341,"Woven plain >85% polyester + cotton, <170g/m2 printed",59597
11,"Textiles",1155,"Man-made staple fibres",115513,"Light Synthetic Cotton Fabrics",11551349,"Woven fabric>85% synth nes + cotton, <170g/m2 printed",130253
11,"Textiles",1155,"Man-made staple fibres",115514,"Heavy Synthetic Cotton Fabrics",11551411,"Woven plain >85% polyester+cotton, >170g/m2 unbl/blch",338205
11,"Textiles",1155,"Man-made staple fibres",115514,"Heavy Synthetic Cotton Fabrics",11551412,"Woven twill >85% polyester+cotton, >170g/m2 unbl/blch",74142
11,"Textiles",1155,"Man-made staple fibres",115514,"Heavy Synthetic Cotton Fabrics",11551419,"Woven fabric>85% synth nes+cotton, >170g/m2 unbl/blch",143600
11,"Textiles",1155,"Man-made staple fibres",115514,"Heavy Synthetic Cotton Fabrics",11551421,"Woven plain >85% polyester + cotton, >170g/m2 dyed",1364564
11,"Textiles",1155,"Man-made staple fibres",115514,"Heavy Synthetic Cotton Fabrics",11551422,"Woven twill >85% polyester + cotton, >170g/m2 dyed",291507
11,"Textiles",1155,"Man-made staple fibres",115514,"Heavy Synthetic Cotton Fabrics",11551423,"Woven nes >85% polyester + cotton, >170g/m2 dyed",89149
11,"Textiles",1155,"Man-made staple fibres",115514,"Heavy Synthetic Cotton Fabrics",11551429,"Woven fabric>85% synthetic nes + cotton, >170g/m2 dye",5571
11,"Textiles",1155,"Man-made staple fibres",115514,"Heavy Synthetic Cotton Fabrics",11551433,"Woven nes >85% polyester + cotton, >170g/m2 yarn dyed",24808
11,"Textiles",1155,"Man-made staple fibres",115514,"Heavy Synthetic Cotton Fabrics",11551441,"Woven plain >85% polyester + cotton, >170g/m2 printed",2400
11,"Textiles",1155,"Man-made staple fibres",115514,"Heavy Synthetic Cotton Fabrics",11551443,"Woven nes >85% polyester + cotton, >170g/m2 printed",3559
11,"Textiles",1155,"Man-made staple fibres",115514,"Heavy Synthetic Cotton Fabrics",11551449,"Woven fabric >85% synthetic nes+cotton, >170g/m2 prin",8879
11,"Textiles",1155,"Man-made staple fibres",115515,"Other Synthetic Fabrics",11551511,"Woven fabric polyester + viscose rayon, nes",706758
11,"Textiles",1155,"Man-made staple fibres",115515,"Other Synthetic Fabrics",11551512,"Woven fabric polyester + manmade filament, nes",131631
11,"Textiles",1155,"Man-made staple fibres",115515,"Other Synthetic Fabrics",11551513,"Woven fabric polyester + wool or hair, nes",1078758
11,"Textiles",1155,"Man-made staple fibres",115515,"Other Synthetic Fabrics",11551519,"Woven fabric polyester staple fibres, nes",551289
11,"Textiles",1155,"Man-made staple fibres",115515,"Other Synthetic Fabrics",11551521,"Woven fabric acrylics + manmade filament, nes",1145
11,"Textiles",1155,"Man-made staple fibres",115515,"Other Synthetic Fabrics",11551522,"Woven fabric acrylics + wool or hair, nes",569
11,"Textiles",1155,"Man-made staple fibres",115515,"Other Synthetic Fabrics",11551529,"Woven fabric acrylic or modacrylic staple fibres, nes",166
11,"Textiles",1155,"Man-made staple fibres",115515,"Other Synthetic Fabrics",11551591,"Woven fabric synthetic staple fibre with manmade, nes",7066
11,"Textiles",1155,"Man-made staple fibres",115515,"Other Synthetic Fabrics",11551599,"Woven fabric synthetic staple fibres, nes",34233
11,"Textiles",1155,"Man-made staple fibres",115516,"Woven Fabric of Synthetic Staple Fibers",11551611,"Woven fabric <85% artif staple fibres, unbl/bleached",1319
11,"Textiles",1155,"Man-made staple fibres",115516,"Woven Fabric of Synthetic Staple Fibers",11551612,"Woven fabric <85% artificial staple fibres, dyed",16681
11,"Textiles",1155,"Man-made staple fibres",115516,"Woven Fabric of Synthetic Staple Fibers",11551613,"Woven fabric <85% artificial staple fibre, yarn dyed",3002
11,"Textiles",1155,"Man-made staple fibres",115516,"Woven Fabric of Synthetic Staple Fibers",11551614,"Woven fabric <85% artificial staple fibres, printed",21200
11,"Textiles",1155,"Man-made staple fibres",115516,"Woven Fabric of Synthetic Staple Fibers",11551621,"Woven fabric <85% artif staple + manmade fibre unbl/b",3665
11,"Textiles",1155,"Man-made staple fibres",115516,"Woven Fabric of Synthetic Staple Fibers",11551622,"Woven fabric <85% artificial staple+manmade fibre dye",11268
11,"Textiles",1155,"Man-made staple fibres",115516,"Woven Fabric of Synthetic Staple Fibers",11551623,"Woven fabric <85% artif staple + manmade fil yarn dye",14230
11,"Textiles",1155,"Man-made staple fibres",115516,"Woven Fabric of Synthetic Staple Fibers",11551624,"Woven fabric <85% artif staple + manmade fil, printed",924
11,"Textiles",1155,"Man-made staple fibres",115516,"Woven Fabric of Synthetic Staple Fibers",11551631,"Woven fabric <85% artif staple+wool/hair,unbl/bleache",231.99999999999997
11,"Textiles",1155,"Man-made staple fibres",115516,"Woven Fabric of Synthetic Staple Fibers",11551643,"Woven fabric <85% artificial staple+cotton, yarn dyed",7569
11,"Textiles",1155,"Man-made staple fibres",115516,"Woven Fabric of Synthetic Staple Fibers",11551644,"Woven fabric <85% artificial staple+cotton, printed",555
11,"Textiles",1155,"Man-made staple fibres",115516,"Woven Fabric of Synthetic Staple Fibers",11551691,"Woven fabric <85% artif staples, unbl/bleached, nes",40
11,"Textiles",1155,"Man-made staple fibres",115516,"Woven Fabric of Synthetic Staple Fibers",11551692,"Woven fabric <85% artificial staples, dyed, nes",676.9999999999999
11,"Textiles",1155,"Man-made staple fibres",115516,"Woven Fabric of Synthetic Staple Fibers",11551693,"Woven fabric <85% artificial staples, yarn dyed, nes",12986
11,"Textiles",1155,"Man-made staple fibres",115516,"Woven Fabric of Synthetic Staple Fibers",11551694,"Woven fabric <85% artificial staples, printed, nes",26739
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115601,"Wadding",11560121,"Wadding, products, of cotton, except sanitary article",1314012
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115601,"Wadding",11560122,"Wadding, products, manmade fibres, not sanitary items",1298444
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115601,"Wadding",11560129,"Wadding, products, material nes, not sanitary article",87417
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115601,"Wadding",11560130,"Textile flock, dust or mill neps",11681
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115602,"Felt",11560210,"Needleloom felt and stitch-bonded fibre fabric",527942
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115602,"Felt",11560221,"Felt not needleloom, wool/hair, not impregnated/coate",43961
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115602,"Felt",11560229,"Felt, not of wool or hair, not impregnated or coated",46766
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115602,"Felt",11560290,"Felt, impregnated, coated, covered, or laminated",238337
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115603,"Non-woven Textiles",11560300,"Nonwovens textiles except felt",49191377
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115604,"Rubber Textiles",11560410,"Rubber thread and cord, textile covered",1456226
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115604,"Rubber Textiles",11560490,"Textile yarn/strip, rubber, plastic impregnated/coate",65166
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115605,"Metallic Yarn",11560500,"Metallised yarn",384762
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115606,"Gimp Yarn",11560600,"Chenille, loop whale, gimped (except metallised) yarn",489447.99999999994
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115607,"Twine and Rope",11560721,"Binder or baler twine, of sisal or agave",15619.999999999998
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115607,"Twine and Rope",11560729,"Twine nes, cordage, ropes and cables, of sisal",12833
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115607,"Twine and Rope",11560741,"Binder or baler twine, of polyethylene, polypropylene",19816
