"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62824,"Lead Oxides",3344
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62825,"Inorganic Salts",1527913
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62826,"Fluorides",84340
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62827,"Chlorides",1557690
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62828,"Hypochlorites",876613
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62829,"Chlorates and Perchlorates",21228
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62830,"Sulfides",25926
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62831,"Dithionites and Sulfoxylates",28652
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62832,"Sulfites",405981
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62833,"Sulfates",8920306
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62834,"Nitrites and Nitrates",1736341
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62835,"Phosphinates and Phosphonates",7380587
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62836,"Carbonates",7980010
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62837,"Cyanides",490623
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62839,"Silicates",2031078
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62840,"Borates",715385
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62841,"Oxometallic or Peroxometallic Acid Salts",317501
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62842,"Other Inorganic Acids Salts",648840
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62843,"Precious Metal Compounds",5451304
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62844,"Radioactive Chemicals",1053308
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62845,"Other Isotopes",12671
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62846,"Rare-Earth Metal Compounds",15008
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62847,"Hydrogen peroxide",925880
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62849,"Carbides",490564
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62850,"Hydrides and other anions",15057
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62851,"Inorganic Compounds",977790
6,"Chemical Products",629,"Organic chemicals",62901,"Acyclic Hydrocarbons",1342244
6,"Chemical Products",629,"Organic chemicals",62902,"Cyclic Hydrocarbons",6820107
6,"Chemical Products",629,"Organic chemicals",62903,"Halogenated Hydrocarbons",4040611
6,"Chemical Products",629,"Organic chemicals",62904,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",408336.00000000006
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",9064170
6,"Chemical Products",629,"Organic chemicals",62906,"Cyclic Alcohols",642596
6,"Chemical Products",629,"Organic chemicals",62907,"Phenols",1307787
6,"Chemical Products",629,"Organic chemicals",62908,"Phenol Derivatives",23068
6,"Chemical Products",629,"Organic chemicals",62909,"Ethers",5944671
6,"Chemical Products",629,"Organic chemicals",62910,"Epoxides",578813
6,"Chemical Products",629,"Organic chemicals",62911,"Acetals and Hemiacetals",9262
6,"Chemical Products",629,"Organic chemicals",62912,"Aldehydes",1318553
6,"Chemical Products",629,"Organic chemicals",62913,"Aldehyde Derivatives",581
6,"Chemical Products",629,"Organic chemicals",62914,"Ketones and Quinones",4378744
6,"Chemical Products",629,"Organic chemicals",62915,"Saturated Acyclic Monocarboxylic Acids",9810394
6,"Chemical Products",629,"Organic chemicals",62916,"Unsaturated Acyclic Monocarboxylic Acids",6719806
6,"Chemical Products",629,"Organic chemicals",62917,"Polycarboxylic Acids",6296729
6,"Chemical Products",629,"Organic chemicals",62918,"Carboxylic Acids",9624053
6,"Chemical Products",629,"Organic chemicals",62919,"Phosphoric Esters and Salts",734464
6,"Chemical Products",629,"Organic chemicals",62920,"Other Esters",1299894
6,"Chemical Products",629,"Organic chemicals",62921,"Amine Compounds",2195434
6,"Chemical Products",629,"Organic chemicals",62922,"Oxygen Amino Compounds",7273028
6,"Chemical Products",629,"Organic chemicals",62923,"Quaternary Ammonium Salts and Hydroxides",506848
6,"Chemical Products",629,"Organic chemicals",62924,"Carboxyamide Compounds",4589135
6,"Chemical Products",629,"Organic chemicals",62925,"Carboxyimide Compounds",568158
6,"Chemical Products",629,"Organic chemicals",62926,"Nitrile Compounds",6926866.000000001
6,"Chemical Products",629,"Organic chemicals",62927,"Diazo, Azo or Aoxy Compounds",238554
6,"Chemical Products",629,"Organic chemicals",62928,"Hydrazine or Hydroxylamine Derivatives",105433
6,"Chemical Products",629,"Organic chemicals",62929,"Other Nitrogen Compounds",3446756
6,"Chemical Products",629,"Organic chemicals",62930,"Organo-Sulfur Compounds",11364297
6,"Chemical Products",629,"Organic chemicals",62931,"Other Organo-Inorganic Compounds",5000722
6,"Chemical Products",629,"Organic chemicals",62932,"Oxygen Heterocyclic Compounds",6953432
6,"Chemical Products",629,"Organic chemicals",62933,"Nitrogen Heterocyclic Compounds",16504645
6,"Chemical Products",629,"Organic chemicals",62934,"Nucleic Acids",5166435
6,"Chemical Products",629,"Organic chemicals",62935,"Sulfonamides",1011113
6,"Chemical Products",629,"Organic chemicals",62936,"Vitamins",13364631
6,"Chemical Products",629,"Organic chemicals",62937,"Hormones",1610036
6,"Chemical Products",629,"Organic chemicals",62938,"Glycosides",1239208
6,"Chemical Products",629,"Organic chemicals",62939,"Vegetable Alkaloids",5029710
6,"Chemical Products",629,"Organic chemicals",62940,"Chemically Pure Sugars",965668
6,"Chemical Products",629,"Organic chemicals",62941,"Antibiotics",1986830
6,"Chemical Products",629,"Organic chemicals",62942,"Other Organic Compounds",1083546
6,"Chemical Products",630,"Pharmaceutical products",63001,"Glands and Other Organs",2371079
6,"Chemical Products",630,"Pharmaceutical products",63002,"Blood, antisera, vaccines, toxins and cultures",164132806
6,"Chemical Products",630,"Pharmaceutical products",63003,"Unpackaged Medicaments",757605
6,"Chemical Products",630,"Pharmaceutical products",63004,"Packaged Medicaments",330549589
6,"Chemical Products",630,"Pharmaceutical products",63005,"Bandages",10124704
6,"Chemical Products",630,"Pharmaceutical products",63006,"Special Pharmaceuticals",30532050
6,"Chemical Products",631,"Fertilizers",63101,"Animal or Vegetable Fertilizers",1789131
6,"Chemical Products",631,"Fertilizers",63102,"Nitrogenous Fertilizers",46074687
6,"Chemical Products",631,"Fertilizers",63103,"Phosphatic Fertilizers",382120
6,"Chemical Products",631,"Fertilizers",63104,"Potassic Fertilizers",28945194
6,"Chemical Products",631,"Fertilizers",63105,"Mixed Mineral or Chemical Fertilizers",56672696
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63201,"Vegetable Tanning Extracts",168784
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63202,"Synthetic Tanning Extracts",96087
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63203,"Vegetable or Animal Dyes",1060025
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63204,"Synthetic Coloring Matter",12752217
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63205,"Lake Pigments",357156
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63206,"Other Coloring Matter",20543466
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63207,"Prepared Pigments",2376499
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63208,"Nonaqueous Paints",25697868
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63209,"Aqueous Paints",5799478
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63210,"Other Paints",1799792
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63211,"Prepared Paint Driers",923936
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63212,"Nonaqueous Pigments",2555668
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63213,"Artistry Paints",1756246
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63214,"Glaziers Putty",15736944
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63215,"Ink",15626546
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63301,"Essential Oils",9500564
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63302,"Scented Mixtures",34601367
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63303,"Perfumes",21536386
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63304,"Beauty Products",49896762
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63305,"Hair Products",34666828
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63306,"Dental Products",17186157
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63307,"Shaving Products",26009512
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63401,"Soap",35121039
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63402,"Cleaning Products",77179613
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63403,"Lubricating Products",6729593
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63404,"Waxes",5673988
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63405,"Polishes and Creams",9335718
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63406,"Candles",1896646
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63407,"Pastes and Waxes",1512080
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63501,"Casein",911034
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63502,"Water Soluble Proteins",853427.0000000001
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63503,"Gelatin",1513135
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63504,"Peptones",3836489
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63505,"Dextrins",6113621
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63506,"Glues",22336588
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63507,"Enzymes",6914675
6,"Chemical Products",636,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",63601,"Propellant Powders",3660
6,"Chemical Products",636,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",63602,"Prepared Explosives",1459
6,"Chemical Products",636,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",63603,"Detonating Fuses",3537080
6,"Chemical Products",636,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",63604,"Fireworks",543175
6,"Chemical Products",636,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",63605,"Matches",348825
6,"Chemical Products",636,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",63606,"Pyrophoric Alloys",513279
6,"Chemical Products",637,"Photographic or cinematographic goods",63701,"Photographic Plates",4267273
6,"Chemical Products",637,"Photographic or cinematographic goods",63702,"Photographic Film",531048
6,"Chemical Products",637,"Photographic or cinematographic goods",63703,"Photographic Paper",226970
6,"Chemical Products",637,"Photographic or cinematographic goods",63704,"Undeveloped Exposed Photographic Material",16643
6,"Chemical Products",637,"Photographic or cinematographic goods",63705,"Developed Exposed Photographic Material",301917
6,"Chemical Products",637,"Photographic or cinematographic goods",63706,"Motion-picture film, exposed and developed",6287
6,"Chemical Products",637,"Photographic or cinematographic goods",63707,"Photographic Chemicals",1244394
6,"Chemical Products",638,"Chemical products n.e.s.",63801,"Artificial Graphite",129338
6,"Chemical Products",638,"Chemical products n.e.s.",63802,"Activated Carbon",2508517
6,"Chemical Products",638,"Chemical products n.e.s.",63803,"Tall Oil",145691
6,"Chemical Products",638,"Chemical products n.e.s.",63804,"Wood Pulp Lyes",85964
6,"Chemical Products",638,"Chemical products n.e.s.",63805,"Turpentine",373791
6,"Chemical Products",638,"Chemical products n.e.s.",63806,"Rosin",1036173.9999999999
6,"Chemical Products",638,"Chemical products n.e.s.",63807,"Wood Tar, Oils and Pitch",251933.00000000003
6,"Chemical Products",638,"Chemical products n.e.s.",63808,"Pesticides",156327649
6,"Chemical Products",638,"Chemical products n.e.s.",63809,"Dyeing Finishing Agents",2535885
6,"Chemical Products",638,"Chemical products n.e.s.",63810,"Metal Pickling Preparations",1320679
6,"Chemical Products",638,"Chemical products n.e.s.",63811,"Antiknock",3131792
6,"Chemical Products",638,"Chemical products n.e.s.",63812,"Prepared Rubber Accelerators",9158734
6,"Chemical Products",638,"Chemical products n.e.s.",63813,"Fire Extinguishers Preparations",425188
6,"Chemical Products",638,"Chemical products n.e.s.",63814,"Organic Composite Solvents",2872099
6,"Chemical Products",638,"Chemical products n.e.s.",63815,"Reaction and Catalytic Products",1206700
6,"Chemical Products",638,"Chemical products n.e.s.",63816,"Refractory Cements",774365
6,"Chemical Products",638,"Chemical products n.e.s.",63817,"Alkylbenzenes and Alkylnaphthalenes",5854459
6,"Chemical Products",638,"Chemical products n.e.s.",63818,"Disc Chemicals for Electronics",134963
6,"Chemical Products",638,"Chemical products n.e.s.",63819,"Hydraulic Brake Fluid",2033090.0000000002
6,"Chemical Products",638,"Chemical products n.e.s.",63820,"Antifreeze",1697383
6,"Chemical Products",638,"Chemical products n.e.s.",63821,"Micro-Organism Culture Preparations",1980952
6,"Chemical Products",638,"Chemical products n.e.s.",63822,"Laboratory Reagents",31278292
6,"Chemical Products",638,"Chemical products n.e.s.",63823,"Industrial Fatty Acids, Oils and Alcohols",57541153
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73901,"Ethylene Polymers",82023430
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73902,"Propylene Polymers",27855001
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73903,"Styrene Polymers",13816429
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73904,"Vinyl Chloride Polymers",74047288
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73905,"Other Vinyl Polymers",7707663
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73906,"Acrylic Polymers",25136533
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73907,"Polyacetals",50602778
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73908,"Polyamides",11716474
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73909,"Amino-resins",8934854
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73910,"Silicone",76441214
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73911,"Petroleum Resins",5266590
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73912,"Cellulose",7069875
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73913,"Natural Polymers",2618263
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73914,"Polymer Ion-Exchangers",351775
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73915,"Scrap Plastic",1648401
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73916,"Monofilament",8748842
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73917,"Plastic Pipes",148408905
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73918,"Plastic Floor Coverings",4794989
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73919,"Self-adhesive Plastics",31765817
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73920,"Raw Plastic Sheeting",117754559
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73921,"Other Plastic Sheetings",33775239
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73922,"Plastic Wash Basins",1791740
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73923,"Plastic Lids",181661522
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73924,"Plastic Housewares",39340414
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73925,"Plastic Building Materials",22573300
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73926,"Other Plastic Products",166803760
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74001,"Rubber",17821023
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74002,"Synthetic Rubber",29404358
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74003,"Reclaimed Rubber",29755.999999999996
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74004,"Scrap Rubber",137725
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74005,"Compounded Unvulcanised Rubber",25409359.999999996
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74006,"Unvulcanised Rubber Products",818635
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74007,"Rubber Thread",1397697
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74008,"Rubber Sheets",1862633
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74009,"Rubber Pipes",8061292
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74010,"Rubber Belting",6017412
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74011,"Rubber Tires",76967565
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74012,"Used Rubber Tires",3847610
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74013,"Rubber Inner Tubes",3070615
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74014,"Pharmaceutical Rubber Products",1458249
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74015,"Rubber Apparel",14498123
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74016,"Other Rubber Products",19087977
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74017,"Hard Rubber",399639
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84104,"Tanned Equine and Bovine Hides",6702243
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84107,"Leather of Other Animals",59979
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84108,"Chamois Leather",39352
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84109,"Patent Leather",9201
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84110,"Leather Waste",1750
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84111,"Leather Sheets",18745
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84201,"Saddlery",1002361
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84202,"Trunks and Cases",35146842
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84203,"Leather Apparel",3531183
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84205,"Other Leather Articles",2981353
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84206,"Articles of Gut",181290
8,"Animal Hides",843,"Furskins and artificial fur; manufactures thereof",84302,"Tanned Furskins",9818
8,"Animal Hides",843,"Furskins and artificial fur; manufactures thereof",84303,"Furskin Apparel",96944
8,"Animal Hides",843,"Furskins and artificial fur; manufactures thereof",84304,"Artificial Fur",60214
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94401,"Fuel Wood",83659
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94402,"Wood Charcoal",433891
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94403,"Rough Wood",1989883
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94404,"Wood Stakes",9521
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94405,"Wood Wool",48312
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94406,"Railroad Ties",384670
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94407,"Sawn Wood",34837876
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94408,"Veneer Sheets",228919
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94409,"Shaped Wood",1332533
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94410,"Particle Board",9937787
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94411,"Wood Fiberboard",6100939
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94412,"Plywood",9215125
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94413,"Densified Wood",442796
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94414,"Wood Frames",661288
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94415,"Wood Crates",2425468
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94416,"Wood Barrels",28376
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94417,"Wooden Tool Handles",772440
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94418,"Wood Carpentry",6904478
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94419,"Wood Kitchenware",952634
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94420,"Wood Ornaments",921705
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94421,"Other Wood Articles",2042082
9,"Wood Products",945,"Cork and articles of cork",94501,"Raw Cork",48158
9,"Wood Products",945,"Cork and articles of cork",94502,"Debacked Cork",147407
9,"Wood Products",945,"Cork and articles of cork",94503,"Natural Cork Articles",339621
9,"Wood Products",945,"Cork and articles of cork",94504,"Agglomerated Cork",242626
9,"Wood Products",946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",94601,"Plaiting Products",211759
9,"Wood Products",946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",94602,"Basketwork",944811
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104701,"Mechanical Wood Pulp",44644
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104703,"Sulfate Chemical Woodpulp",12700473.999999998
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104704,"Sulfite Chemical Woodpulp",110524
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104706,"Recovered Paper Pulp",730654
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104707,"Recovered Paper",1429959
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104801,"Newsprint",4476583
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104802,"Uncoated Paper",19450808
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104803,"Facial Tissue",17265339
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104804,"Uncoated Kraft Paper",92420748
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104805,"Other Uncoated Paper",136690747
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104806,"Vegetable Parchment",742857
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104807,"Composite Paper",2926975
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104808,"Corrugated Paper",5038199
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104809,"Carbon Paper",4491363
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104810,"Kaolin Coated Paper",21894735
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104811,"Cellulose Fibers Paper",51630339
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104812,"Paper Pulp Filter Blocks",44740
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104813,"Cigarette Paper",307047
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104814,"Wallpaper",434516
